what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450221945
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417450232960
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1417450298282
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450298989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450301391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1417450329673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450329880
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450331541
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417450334246
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417450334246
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450338961
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417450343503
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450345038
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1417450345038
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417450346820
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450346826
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417450350791
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450350896
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450350932
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417450350955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450355051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1417450356434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450356458
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1417450356501
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450358406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1417450359833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450359842
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1417450367051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450371739
error,log,,,"Several ports (8005, 8080, 8009) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1417450375771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450375969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450378716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450378940
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1417450384260
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.debug",1417450385450
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417450385929
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1417450387245
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417450388020
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1417450389604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450406535
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450409494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450411783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417450452894
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417450456075
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1417450456242
